0	4560.913580246914	473.676538536848	146663.8751413013	178	214	0.0	0	0.0
8	4557.783950617284	473.67403574832326	146659.99467511426	178	214	0.1317346300331167	0	0.0
10	4551.524691358025	473.55199721239563	146617.12385507673	178	214	-0.06585392112265649	0	0.0
13	4573.432098765432	473.34940464466507	146578.25349216495	178	214	-0.26282439226125703	0	0.06570609806531426
15	4586.993827160493	473.2145664674476	146551.36376739477	178	214	-0.06557230770319786	0	0.016393076925799468
19	4560.913580246914	473.19542416230945	146519.54082893973	178	214	0.2619195477885414	0	0.008184985868391918
20	4558.827160493827	473.19093305219997	146516.1070761538	178	214	0.06537065065012247	1	0.008171331331265309
23	4548.3950617283945	473.19038708327787	146505.51118671175	178	214	-0.13071774584861057	0	0.0
24	4550.481481481482	473.181503034633	146504.93239187138	178	214	0.13064508059303384	1	0.0653225402965169
25	4537.962962962963	473.1742379524969	146490.23434871202	178	214	-0.13064111226036992	0	0.0
28	4532.746913580247	473.1734510413409	146484.78222598252	178	214	0.0652701865795668	0	0.0652701865795668
29	4537.962962962963	473.15554147624806	146484.62540583737	178	214	0.13050302122751414	1	0.01631287765343927
30	4529.617283950617	473.1467655982846	146473.646963436	178	214	-0.06525097350022004	0	0.01631274337505501
38	4502.493827160493	473.14880664381457	146447.1358203049	178	214	-0.13042676232104813	0	0.01630334529013102
40	4503.537037037037	472.9938182809239	146401.68252131421	178	214	-0.13024535222744738	0	0.032561338056861844
43	4464.938271604939	473.1166867113598	146399.9442850129	178	214	-0.12993481366787873	0	0.0
48	4455.549382716049	473.1185333786538	146391.10939631218	178	214	-0.06496147511015801	0	0.032480737555079006
50	4456.592592592592	472.9522000211952	146342.25259895113	178	214	-0.0649313330588024	1	0.0081164166323503
53	4477.456790123457	472.66030248746074	146275.54753636167	178	214	0.2590594323678892	1	0.008095607261496537
58	4362.7037037037035	472.80947497633156	146205.5461966032	178	214	-0.5163051254092198	0	0.008067267584519061
68	4371.049382716049	472.7208924998159	146187.3171326608	178	214	-1.0288148930658807	1	0.016075232704154386
70	4361.66049382716	472.6974906653812	146170.90769344152	178	214	-0.12847855646938336	0	0.06423927823469168
73	4352.271604938272	472.7023126583555	146162.9654024449	178	214	-0.12836764384207083	0	0.008022977740129427
78	4350.185185185185	472.6989414465192	146159.86761914095	178	214	0.2566279798931944	0	0.016039248743324654
80	4337.666666666667	472.698938380735	146147.34818088714	178	214	0.12829306803295285	0	0.008018316752059551
83	4335.58024691358	472.7016793886957	146146.08406352228	178	214	0.06410427138374704	1	0.03205213569187352
90	4330.364197530864	472.6947358660931	146138.7849573588	178	214	-0.12820001062959702	0	0.0
93	4335.58024691358	472.57635575655723	146108.48697388073	178	214	-0.06407537734442582	1	0.008009422168053228
95	4333.493827160493	472.57356065894584	146105.56202484426	178	214	-0.12794646583675934	1	0.007996654114797459
100	4327.234567901234	472.5756733312723	146099.93656728292	178	214	-0.06396337913974987	0	0.03198168956987494
105	4337.666666666667	472.46164399884174	146076.15986631918	178	214	0.511555449980565	1	0.06394443124757061
108	4331.407407407408	472.1814690186873	145985.8481130136	178	214	-0.12772879448036906	1	0.007983049655023066
113	4337.666666666667	472.0699648082837	145958.65610915178	178	214	-0.12712232334208626	0	0.007945145208880391
118	4323.061728395061	472.0556185517698	145939.747293926	178	214	0.06347009565900036	0	0.007933761957375045
120	4323.061728395061	471.8823313426884	145887.76113120158	178	214	0.5072546731695106	1	0.03170341707309441
123	4319.932098765432	471.8840253065704	145885.13969073654	178	214	-0.06323317947884319	1	0.06323317947884319
128	4316.802469135802	471.7973169615027	145855.9975575866	178	214	0.25289773328709375	1	0.0
130	4325.148148148148	471.75294489857225	145851.03161771983	178	214	-0.06312727157714702	1	0.06312727157714702
133	4312.62962962963	471.7638702745336	145841.7907119897	178	214	0.25244290892174276	0	0.0
135	4305.327160493827	471.66713512611676	145805.46769832884	178	214	-0.12615990036016791	0	0.06307995018008397
145	4292.808641975309	471.66722616301604	145792.97649088013	178	214	0.25183638694204663	1	0.03147954836775582
148	4288.635802469136	471.6666715064298	145788.63725439805	178	214	-0.06291758077937051	0	0.0
150	4293.851851851852	471.4753966239725	145736.47083904358	178	214	0.5032253133774703	0	0.031451582086091896
155	4262.555555555556	471.4636816848372	145701.66006100673	178	214	-0.1254601255349589	1	0.0
160	4294.8950617283945	471.31397838884635	145689.0885783823	178	214	1.001836365237953	1	0.06261477282737206
163	4230.216049382716	471.42891803576157	145658.8914601112	178	214	-0.1251463614624453	0	0.0
165	4211.438271604939	471.4344110160901	145641.76157643198	178	214	-0.24989347698050488	0	0.031236684622563113
173	4199.962962962963	471.43009431057527	145628.99125613552	178	214	-0.062416808336977325	1	0.031208404168488666
175	4205.1790123456785	471.3375271245863	145606.43714972158	178	214	-0.24949867997337716	1	0.03118733499667214
180	4203.092592592592	471.33724426396066	145604.26587178078	178	214	0.062300305945517755	1	0.03115015297275888
183	4201.006172839507	471.3358234998611	145601.75322279782	178	214	-0.2491726033640142	1	0.03114657542050178
193	4202.049382716049	471.3221636233769	145598.6984697291	178	214	-0.12456974331468	0	0.031142435828670004
198	4204.135802469136	471.27731588276777	145587.33056729945	178	214	0.9963969196083129	0	0.0077843509344399445
203	4197.876543209876	471.27107696003463	145579.19963122028	178	214	-0.062237366725427186	0	0.03111868336271359
205	4191.617283950617	471.28650305078753	145577.56819918688	178	214	0.12442119720242802	1	0.031105299300607007
208	4170.753086419753	471.30145005160455	145561.18810190112	178	214	-0.24882091546555943	0	0.06220522886638985
210	4171.7962962962965	471.2897579217642	145558.72367282555	178	214	-0.12430267287690888	0	0.031075668219227224
213	4169.70987654321	471.29220979651444	145557.37281549754	178	214	0.06214323155075588	0	0.0
220	4165.537037037037	471.2881539874916	145551.98323328453	178	214	-0.062138789294617566	1	0.0
223	4156.148148148148	471.1198090272078	145492.09085631047	178	214	0.06212106844194936	1	0.01553026711048734
225	4144.672839506173	471.1172410463266	145479.84515340417	178	214	-0.24769770741563188	0	0.06192442685390798
228	4141.543209876543	471.10871453294334	145474.15756975955	178	214	0.0618842851612912	0	0.0309421425806456
235	4140.5	471.0029083153061	145441.37249459184	178	214	-0.061865648515936913	0	0.0
250	4140.5	470.99601814860733	145439.3054445822	178	214	0.06175831210474753	0	0.030879156052373763
253	4092.5123456790125	471.0393740814198	145404.32457010495	178	214	-0.1235030998278313	0	0.007718943739239456
255	4098.771604938272	470.9263190383291	145376.667316437	178	214	-0.0616372063899568	0	0.0
258	4089.382716049383	470.9298723880781	145368.3444324728	178	214	0.06154692699756478	0	0.007693365874695598
260	4089.382716049383	470.9218226538791	145365.9295122131	178	214	0.24607912347810307	0	0.015379945217381442
263	4085.2098765432097	470.92110145466654	145361.54031294317	178	214	0.06151190617487619	1	0.015377976543719047
267	4083.1234567901233	470.90556776515	145354.79378633513	178	214	0.061497595804397426	0	0.007687199475549678
