1	1753142.4444444445	726.9851458204396	1971237.9881905764	28	672	-40.0	0	5.0
2	1747222.1481481483	726.3381998950013	1965123.6081166486	28	666	-40.0	1	5.0
3	1734701.7037037036	726.0135688044058	1952505.7743450254	28	666	40.0	0	10.0
5	1681443.1111111112	726.1929475328362	1899300.9953709622	28	666	40.0	0	5.0
6	1668592.3703703706	723.1822273932921	1885547.038588358	28	666	-320.0	0	5.0
8	1649853.1111111112	725.3388793015497	1867454.774901576	28	666	-40.0	0	0.0
9	1634100.0	725.272246523479	1851681.6739570438	28	666	-40.0	0	10.0
11	1609832.3703703703	725.9528977861003	1827618.2397062003	32	666	-80.0	0	5.0
15	1586672.1481481483	723.3000338398436	1803662.1583001013	32	666	40.0	0	10.0
16	1528664.2222222222	722.3979159594443	1745383.5970100556	35	564	-320.0	0	0.0
18	1507982.6666666667	729.617190038721	1726867.823678283	32	563	-320.0	0	10.0
19	1484072.2962962964	716.2655563453311	1698951.9631998958	32	563	-40.0	1	5.0
20	1450051.777777778	716.7742304951347	1665084.0469263184	32	563	40.0	0	5.0
21	1428948.4444444445	715.8654052299659	1643708.0660134342	35	563	-80.0	0	10.0
23	1426107.7037037036	716.1232224435715	1640944.670436775	35	538	-160.0	0	0.0
25	1407375.1851851852	719.9436397997861	1623358.277125121	35	538	-40.0	0	0.0
26	1396201.9259259258	720.834145878261	1612452.169689404	38	538	-40.0	0	10.0
29	1382929.4074074074	716.3858281583155	1597845.155854902	38	538	40.0	1	10.0
31	1333155.7777777778	716.2136943820908	1548019.886092405	40	538	-80.0	0	5.0
34	1325344.2222222222	716.6061656492656	1540326.0719170019	40	538	-160.0	0	0.0
36	1306761.9259259258	711.5725653209469	1520233.6955222099	49	538	-160.0	0	0.0
38	1272935.925925926	711.8918677134649	1486503.4862399655	49	538	40.0	0	10.0
39	1261276.3703703703	714.6404185170909	1475668.4959254977	44	538	-40.0	1	10.0
40	1257715.3333333335	709.1397363711203	1470457.2542446696	44	551	40.0	0	20.0
41	1238857.6296296297	710.6428165087949	1452050.4745822682	54	551	-79.92215277162543	0	0.0
43	1226236.074074074	713.923140180637	1440413.016128265	54	551	76.71271364810156	0	0.0
45	1218974.3703703703	709.7987497322883	1431913.9952900568	54	551	-149.55039968710017	0	4.67344999022188
46	1190795.1851851852	708.2235186779196	1403262.240788561	62	551	-36.701239500186816	0	9.175309875046704
49	1163171.6296296297	707.0993578942391	1375301.4369979014	62	551	-34.50972746682524	1	0.0
50	1124774.4444444445	705.3622423988952	1336383.117164113	62	543	-65.07352259900173	0	4.0670951624376075
53	1100031.111111111	705.6293103076439	1311719.9042034042	62	543	-30.029212701662754	0	3.7536515877078442
54	1075807.7777777778	704.4750510706498	1287150.2930989726	62	543	-28.56729991941172	0	7.14182497985293
55	1060532.2962962962	701.5754047323762	1271004.917716009	62	543	27.19845637263929	0	0.0
58	1035008.0	700.5224279153741	1245164.7283746123	63	543	-26.342784940559497	0	3.2928481175699367
59	1019774.8888888889	699.7296243716909	1229693.776200396	63	483	-25.040052329634655	0	3.130006541204332
62	979627.0370370371	695.980462772171	1188421.1758686884	63	435	-24.296822083888042	0	0.0
63	970604.0740740742	697.2531557040712	1179780.0207852954	63	435	-22.436557448808053	0	11.218278724404026
64	969001.7037037037	695.4602308973567	1177639.7729729107	63	435	22.068041198850686	0	22.068041198850686
65	953208.1481481482	694.5226418602864	1161564.9407062342	63	424	-21.977825357835936	1	5.494456339458985
66	939136.3703703703	698.9696991609208	1148827.2801186466	70	424	85.2531510599058	0	5.328321941244113
68	919816.4444444444	694.9023898920044	1128287.1614120458	70	424	-41.605072763302964	1	5.2006340954128705
69	898014.9629629629	690.6350906573591	1105205.4901601707	70	424	-20.006910210812595	1	5.001727552703149
71	883196.8888888889	689.1742502357545	1089949.1639596152	70	424	-38.30347053115193	1	4.787933816393992
72	871662.5185185184	685.7176717053104	1077377.8200301116	70	411	18.607773750978705	1	0.0
73	866388.3703703703	688.1431438409534	1072831.3135226564	70	411	-36.34328787022312	0	2.271455491888945
74	862330.4444444445	684.9548451930701	1067816.8980023656	70	411	-18.016521956365192	0	4.504130489091298
76	853388.3703703703	690.2981419760648	1060477.8129631898	70	411	17.847007144671693	0	17.847007144671693
77	851653.1111111111	687.1758926993357	1057805.8789209118	70	415	17.60182983312539	1	0.0
78	848828.7407407407	686.6265503925462	1054816.7058585044	70	415	17.513418665132267	0	4.378354666283068
79	831654.2962962964	683.0169325728197	1036559.3760681422	70	415	-69.66016676691899	1	0.0
81	824439.7777777778	684.0722204432096	1029661.4439107407	65	401	16.826077931407994	1	16.826077931407994
82	818851.7037037036	683.1872162242256	1023807.8685709713	65	391	-16.60874310797231	1	0.0
84	810884.1481481481	681.4565150542242	1015321.1026644154	65	391	-32.852959443755815	1	8.213239860938954
85	796552.3703703703	678.6247051585075	1000139.7819179225	65	391	-16.165690082250332	0	16.165690082250332
86	788346.0	677.9462905910539	991729.8871773161	71	415	-31.418271577065063	0	15.709135788532532
87	784278.4444444444	679.613008707415	988162.347056669	71	391	15.4615579429849	0	1.9326947428731125
88	782730.0000000001	681.9637210614188	987319.1163184257	71	391	15.357654881818192	1	7.678827440909095
89	771872.5925925926	680.6031255780022	976053.5302659932	71	391	-61.332770518549616	0	1.9166490787046755
90	764773.6296296297	680.4944401722336	968921.9616812997	71	391	60.03946199997741	1	0.0
91	752940.7407407407	681.8226917011997	957487.5482511006	75	391	14.80848532890842	0	1.8510606661135525
92	744839.3333333333	682.3400606218356	949541.351519884	75	380	-14.49080063769463	1	1.8113500797118287
93	726370.6666666667	685.8354032662405	932121.2876465389	75	380	-228.37942611389158	0	1.784214266514778
94	712917.1111111111	683.4875893896264	917963.387927999	75	380	13.808044315413598	1	6.904022157706799
95	695815.8518518518	685.5640803716994	901485.0759633617	75	380	-107.51672289948301	1	1.6799487953044223
97	674498.7407407408	687.4660999225044	880738.5707174921	75	376	-26.043200940993867	0	1.6277000588121164
98	669368.074074074	686.8540402607782	875424.2861523075	75	376	-12.511243276818032	0	0.0
99	663093.4074074074	686.3715807934927	869004.8816454553	75	376	-198.13224994316667	0	3.095816405361979
100	661162.6666666667	685.8619500384044	866921.2516781881	75	376	-12.23013174488629	1	6.115065872443145
101	648726.9629629629	683.2572315332745	853704.1324229452	77	376	-24.361531901448046	1	3.045191487681006
102	645764.8888888889	683.7733573520937	850896.896094517	77	374	11.87142343040827	0	0.0
103	637989.925925926	684.7333357726533	843409.926657722	77	374	-94.45243145524452	1	1.4758192414881957
106	621219.9259259258	682.6280526941098	826008.3417341588	79	374	23.269891292181267	1	11.634945646090634
107	611211.8518518518	684.659442247515	816609.6845261063	79	356	-11.243781508932527	1	1.4054726886165658
108	610140.074074074	684.6178432769265	815525.4270571519	79	357	-44.147471155412866	1	1.3796084736066523
109	604849.5555555556	686.9038764070681	810920.718477676	79	357	-11.01318981964719	0	2.7532974549117974
110	591857.2592592593	685.2141285279391	797421.4978176411	79	357	-43.652280639012936	1	1.3641337699691543
111	582683.1111111111	683.4864811787015	787729.0554647215	85	357	21.247162495361888	0	2.655895311920236
112	569712.0	685.4679822600724	775352.3946780218	78	356	83.35479205422052	0	10.419349006777566
113	564471.5555555555	686.8009435824418	770511.838630288	78	356	-20.32567291601712	0	1.27035455725107
115	560771.8518518519	687.4491798380111	767006.6058032552	78	356	-161.02067732449663	1	2.51594808319526
116	550411.3333333334	686.2301887538821	756280.389959498	97	356	-19.985024866475886	0	9.992512433237943
118	546280.2222222222	687.9790170680515	752673.9273426377	97	356	9.776663429156187	1	1.2220829286445234
